,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
5101,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-16T00:00:00.000Z,2017-05-21T02:30:34Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,r5101,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=946,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=979",I appreciate the ease of use and the flexibility of the FIRE. Also its portability.,Ease of use and flexibility,,,Pieman18,10966,3
11832,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-17T00:00:00.000Z,2017-05-21T03:00:21Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,r11832,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=669,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=702",Great price. Great product. Best product for the money.,Does everything I need--,,,Zerbster,10966,4
3248,AVsRjfwAU2_QcyX9PHqe,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories","0841667120171,841667120171,amazon5wusbofficialoemchargerpoweradapterforfiretabletskindleereaders/b01j2g4vbg",Amazon,2017-07-22T00:00:00.000Z,,2017-12-30T00:00:00Z,,,r3248,,5.0,https://www.amazon.com/product-reviews/B01J2G4VBG/,good product,Five Stars,,,Sharon R. Barnes,402,3
29191,AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2017-08-28T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-30T00:00:00Z",,True,r29190,1.0,5.0,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=6,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=3,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded","Excellent speaker, love the portability and long lasting battery before a recharge is needed. A very good digital assistant and lots of fun to use.",Portable and Very Cool,,,Kokko,636,4
8687,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-02-04T00:00:00.000Z,2017-05-21T01:30:29Z,"2017-04-30T00:10:00.000Z,2017-06-07T08:14:00.000Z",,True,r8687,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=95,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=128",Very good for me put it in my purse or use it in bed love it.,Great I can take it anywhere,,,Mamaw,10966,4
18918,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-07-23T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:29.073Z,2017-08-02T19:51:53.879Z,2017-08-02T22:15:12.384Z",,True,r18917,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=227,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=212","The Kindle Paperwhite is compact, yet big enough to feel book sized. The natural bridge screen is quite easy on your eyes and is visible in any light - quite an accomplishment! The battery charge lasts a long time so you don't feel in danger of the Paperwhite going dead on you. When I went to Guatemala, I was even able to find a browser that allowed me to get a message back home on my email using the Paperwhite! I got this one for my wife. If you like to read, I think you would enjoy this little gem.",I had one before,,,Chum,3176,3
7861,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-23T00:00:00.000Z,2017-05-21T01:24:58Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,True,r7861,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=364,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=397","Looks decent for $40, it would be better add YouTube app.",Low budget tab,,,Venky,10966,2
20186,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-12-18T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:47.494Z,2017-08-02T19:53:35.233Z,2017-08-02T22:16:48.438Z",,True,r20185,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=143","I bought this for one of my friends who loves reading books. I have to say this product is wonderful because it looks like real paper. very comfortable reading experience. It is also very light, beyond my expectation. I recommend this.",Good Quality and best gift choice,,,Benjamin,3176,4
22937,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-12-30T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r22936,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=574,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=501,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=505,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=475,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=407,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=414,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=399",This is a product that I believe will be very useful.,Interesting,,,David,6619,4
29281,AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2017-02-14T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",,True,r29280,0.0,5.0,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=34,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=31,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=29,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=24,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=11,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=12,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=14,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=23","I bought this for my mother in law to use when she is outside gardening. She had a huuuge portable speaker that didn't sound very good and used many double 'd' batteries. This one sounds better and lasts all day. I was concerned she wouldn't be able to figure it out, but it is so user friendly she has no issues with it. She loves it and that is a good thing.",Mother-In-Law Christmas gift success,,,BNBFan,636,3
34131,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-04-02T00:00:00.000Z,2017-09-20T05:35:52Z,"2017-08-25T21:56:41.483Z,2017-08-19T09:26:00.368Z,2017-08-08T17:28:57.255Z,2017-08-06T13:27:08.409Z",,True,r34130,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=533,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=529,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=512,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=510",Fast and easy to use. I watch Prime movies on it and also play games on it also. Best part you can add apps to it.,Great box for watching Prime and playing games.,,,JFNYC,5056,4
25810,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-09-22T00:00:00.000Z,,2017-09-28T00:00:00Z,,True,r25809,0.0,5.0,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=17,"Including this purchase, I now have two Dots and three Echos. My home is more than halfway complete to being Smart. Just a few more Hue bulbs and hello modern day Jetson family",I now have...,,,Agent37,6619,4
1608,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-05-21T06:00:25Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,r1608,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=256,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=289",Love my Kendal but cannot find a case or screen saver for it.,Very good,,,Carolskendel,2814,3
24781,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-12-03T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r24780,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=654,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=581,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=585,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=555,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=487,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=494,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=479","One of the coolest pieces of tech I own !! Playing music on command is just one fun feature of the Amazon Echo, it is capable of so much more.",Cool tech,,,psuroarsteve,6619,4
14960,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-11-16T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r14960,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=75,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=74,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=56,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=64,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=72",Love it. It does all I need and then some. Great price and great features.,"Great tablet, great price.",,,Rosie,1038,4
7416,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-10-11T00:00:00.000Z,2017-05-21T01:22:19Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:16:00.000Z",,True,r7416,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=497,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=531",Works very well. It is perfect for my brother whom it was bought for,Speed,,,Oreo,10966,4
33750,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-01-23T00:00:00.000Z,2017-09-20T05:35:52Z,"2017-08-25T21:57:06.602Z,2017-08-19T09:26:21.180Z,2017-08-08T17:29:29.996Z,2017-08-06T13:27:43.426Z",,True,r33749,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=582,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=578,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=560,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=559","Now I can get Netflix, HBO, Amazon Prime, and a lot more. There is more there than I can watch! Great value! Very easy to setup and flawless operation. I do have a very fast internet so I have no problems whatsoever.",Great Product!,,,Techie219,5056,4
31430,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-06-23T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:08:25.265Z,2017-08-19T09:38:07.441Z,2017-08-08T17:24:55.511Z,2017-08-06T13:32:30.579Z",,True,r31429,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=72,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=67,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=50,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=48","Love the Fire TV. It is fast and reliable. I have all my movies, tv shows and apps in one place.","Have all my movies, tv, and apps all in one place.",,,billyboy1234,5056,4
12982,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-29T00:00:00.000Z,2017-05-21T03:28:32Z,"2017-04-30T00:23:00.000Z,2017-06-07T08:19:00.000Z",,True,r12982,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1155,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1189","Great for the kids and the parents! We purchased for our kids and myself, easy to use for all of us.",Awesome for everyone!,,,Erin,10966,4
