,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
1737,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-15T00:00:00.000Z,2017-05-21T06:00:48Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,True,r1737,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=274,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307",The Amazon fire hd 8 is great. Much faster than the fire 7.,Great budget tablet,,,Scott,2814
14800,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-29T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r14800,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=95,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=94,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=76,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=84,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=92","There are many apps and books available for free with this tablet, so it is very entertaining. It makes shopping online easy too with the Amazon store app.",Very satisfied with the price and ease of use.,,,Kam38,1038
20150,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-12-02T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:51.618Z,2017-08-02T19:53:39.355Z,2017-08-02T22:16:52.147Z",,True,r20149,0.0,4.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=167,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=153",Having a new kindle is always nice but not much is improved.,Not much improved,,,Slim,3176
6691,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-04-02T00:00:00.000Z,2017-05-21T01:19:00Z,"2017-04-30T00:08:00.000Z,2017-06-07T08:19:00.000Z",,True,r6691,1.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=791,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=824",I love my Kindle Fire 7. It's the perfect size cause it fits in my purse for easy travel. I take it with me just about everywhere I go. It's easy to read and use.,Perfect size,,,steelersfan,10966
30878,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-01-18T00:00:00.000Z,2017-09-20T05:35:55Z,"2017-08-25T22:21:38.090Z,2017-08-19T09:26:42.961Z,2017-08-08T17:25:48.955Z,2017-08-06T13:33:18.451Z",,True,r30877,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=243,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=238,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=221,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=219",I just do know how I can live without my new firestick! It's so easy to use and so much to see because of this!,My TV is on fire... stick!,,,Lyndon,5056
1771,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-14T00:00:00.000Z,2017-05-21T06:00:52Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,True,r1771,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=278,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311",I like this tablet it's easy to use Easy for the kids,Great tablet for the kids,,,Sissy,2814
4692,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-29T00:00:00.000Z,2017-05-21T03:28:41Z,"2017-04-30T00:23:00.000Z,2017-06-07T08:19:00.000Z",,True,r4692,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1157,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1190","I bought this for my kids aged 7 and 3. It's strong, bright, light weight, affordable and easy to use. I have never used any of the Amazon Fire products so there was a learning curve but and hour later I feel like a Fire pro.",Great of kids,,,Swileosis,10966
16971,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-04-07T00:00:00.000Z,2017-06-21T07:38:21Z,"2017-06-04T02:17:42.466Z,2017-06-03T18:41:58.175Z",,True,r16971,0.0,5.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=31,My grand baby is two years old and she absolutely loves it!,Awesome,,,rayrockroll,1685
10047,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-30T00:00:00.000Z,2017-05-21T01:50:38Z,"2017-04-30T00:13:00.000Z,2017-06-07T08:17:00.000Z",,True,r10047,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=595,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=628",Gifted to kid and they liked it. Screen resolution is not great but sufficient,Good,,,Nava,10966
30888,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-01-18T00:00:00.000Z,2017-09-20T05:35:55Z,"2017-08-25T22:21:37.435Z,2017-08-19T09:26:41.618Z,2017-08-06T13:33:14.318Z,2017-08-08T17:25:42.358Z",,True,r30887,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=238,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=233,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=214,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=216",I absolutely love my firebox. Its convenient and easy to use. Great for watching movies with the kids and family. I have not had any problems with it and Alexa is a great addition.,Amazon Fire box,,,Rell,5056
32365,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-03-17T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:06:56.792Z,2017-08-19T09:36:03.227Z,2017-08-08T17:31:21.546Z,2017-08-06T13:30:59.544Z",,True,r32364,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=157,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=153,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=135,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=134",I like the amazon firetv more than the firestick...,Better than Fire stick,,,SMGAPPLEEARPODS,5056
20039,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-11-11T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:55.539Z,2017-08-02T19:53:43.350Z,2017-08-02T22:16:55.640Z",,True,r20038,0.0,4.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=177,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=162",Great for reading! Light is perfect and does not hurt your eyes. If you are always on the go the Kindle is for you!,Great,,,Jacks,3176
20007,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-10-28T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:55.875Z,2017-08-02T19:53:44.748Z,2017-08-02T22:16:56.096Z",,True,r20006,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=180,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=165",A great gift for someone in college because the digital books are so much cheaper then paper back.,Gift for my sister,,,Nickolaus82,3176
10415,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-08T00:00:00.000Z,2017-05-21T02:00:08Z,"2017-04-30T00:14:00.000Z,2017-06-07T08:13:00.000Z",,True,r10415,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1042,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1075",Just the right size for her smaller hands and she likes being just like momma.,Nice reader for my young child,,,towtruck,10966
14201,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-06T00:00:00.000Z,2017-05-21T04:03:44Z,"2017-04-30T00:26:00.000Z,2017-06-07T08:10:00.000Z",,True,r14201,2.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1271,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1304",Was a nice deal for 50 bucks can't beat that and its fast and works great,What a deal,,,jwesley88,10966
26942,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-01-18T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26941,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=474,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=401,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=406,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=375,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=300",We listen to Echo every day! Great Amazon music. All types of music. Working on it turning my lights on and off.,Best present ever!,,,Vanny,6619
19343,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-04-14T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:14.916Z,2017-08-02T19:54:24.529Z,2017-08-02T22:18:09.382Z",,True,r19342,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=65,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=51",I got this to replace one I broke. I chose this one because I love the color.,Nice color,,,wrpawson,3176
13608,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-19T00:00:00.000Z,2017-05-21T03:52:18Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:12:00.000Z",,True,r13608,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=173,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=206",I bought this for my granddaughter and she loves it. She watches Netflix and YouTube everyday and has had no issues. I would recommend this product to anyone.,Great product,,,lovinit2,10966
30416,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-12-03T00:00:00.000Z,2017-09-20T05:35:56Z,"2017-08-25T22:22:17.609Z,2017-08-19T09:27:03.852Z,2017-08-08T17:26:23.507Z,2017-08-06T13:34:00.522Z",,True,r30415,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=300,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=295,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=278,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=276",it works great. the resolution is excellent. the streaming is great. loving it so far. just a bit pricy,media streaming,,,lokey1069,5056
16152,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-01-17T00:00:00.000Z,2017-06-21T07:37:46Z,"2017-06-04T02:16:33.633Z,2017-06-03T18:41:09.457Z",,True,r16152,0.0,4.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=110,My grandson really enjoys his new Kindle that he for for a Christmas present.,Child Kindle Review,,,TeachersEyewitnessNews,1685
4620,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-02-03T00:00:00.000Z,2017-05-21T03:45:02Z,"2017-04-30T00:24:00.000Z,2017-06-07T08:14:00.000Z",,False,r4620,0.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=105,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=138",There was a lot of proprietary stuff that takes away from the actual usage of the device.,Alright product for reading online books.,,,Musiciconic,10966
